Temperature,Humidity,CO2,Light Intensity,Harmful
31.1,75.1,537.35,6506.0,1
31.07,75.11,536.92,6561.0,1
31.12,75.11,537.13,6609.0,1
31.09,75.05,536.97,6640.0,1
31.09,75.11,537.06,6655.0,1
31.1,75.11,536.98,6679.0,1
31.09,75.06,536.85,6719.0,1
31.1,75.09,537.18,6760.0,1
31.09,75.11,537.07,6791.0,1
31.09,75.09,536.86,6822.0,1
31.1,75.12,537.32,6853.0,1
31.09,75.11,537.45,6877.0,1
31.1,75.05,537.2,6886.0,1
31.1,75.02,536.49,6903.0,1
31.12,75.12,536.16,6919.0,1
31.1,75.04,536.01,6943.0,1
31.12,75.07,536.03,6950.0,1
31.12,75.07,535.85,6974.0,1
31.13,75.06,535.71,7022.0,1
31.12,75.11,535.65,7037.0,1
31.12,75.09,535.61,7061.0,1
31.13,75.05,535.84,7077.0,1
31.1,75.04,535.8,7084.0,1
31.1,74.97,535.65,7108.0,1
31.12,74.97,535.87,7132.0,1
31.12,74.95,535.98,7156.0,1
31.14,74.97,535.83,7147.0,1
31.13,75.0,535.97,7165.0,1
31.13,75.0,535.74,7183.0,1
31.13,75.04,536.21,7183.0,1
31.16,75.01,536.14,7159.0,1
31.17,75.04,535.98,7170.0,1
31.14,75.01,535.98,7173.0,1
31.17,74.99,536.31,7158.0,1
31.16,75.0,536.46,7160.0,1
31.13,74.89,536.3,7152.0,1
31.13,74.91,535.78,7145.0,1
31.16,75.0,535.94,7147.0,1
31.14,74.96,536.17,7139.0,1
31.14,75.01,536.83,7132.0,1
31.16,74.98,536.29,7124.0,1
31.16,74.94,536.47,7117.0,1
31.16,74.94,536.56,7110.0,1
31.16,74.92,536.92,7119.0,1
31.16,74.92,536.84,7111.0,1
31.14,74.9,536.75,7104.0,1
31.16,74.92,537.29,7096.0,1
31.17,74.81,537.23,7080.0,1
31.17,74.9,537.1,7073.0,1
31.17,74.9,537.41,7082.0,1
31.17,74.83,537.7,7065.0,1
31.16,74.85,537.76,7074.0,1
31.17,74.87,537.7,7058.0,1
31.16,74.86,537.77,7067.0,1
31.2,74.94,537.68,7050.0,1
31.18,74.92,537.39,7050.0,1
31.18,74.98,537.27,7050.0,1
31.18,75.02,537.11,7050.0,1
31.18,74.95,537.36,7050.0,1
31.17,74.85,537.28,7050.0,1
31.18,74.87,536.81,7050.0,1
31.21,74.79,536.83,7041.0,1
31.17,74.85,537.02,7041.0,1
31.2,74.86,536.57,7058.0,1
31.2,74.87,536.64,7049.0,1
31.2,74.83,536.88,7065.0,1
31.2,74.81,536.8,7056.0,1
31.18,74.79,536.99,7089.0,1
31.18,74.76,536.68,7080.0,1
31.17,74.7,536.91,7087.0,1
31.18,74.72,536.84,7095.0,1
31.2,74.68,536.32,7102.0,1
31.21,74.69,536.42,7126.0,1
31.2,74.76,536.92,7150.0,1
31.2,74.82,536.32,7174.0,1
31.2,74.83,536.21,7156.0,1
31.2,74.8,535.99,7180.0,1
31.21,74.84,535.57,7203.0,1
31.2,74.83,535.07,7209.0,1
31.2,74.87,535.1,7239.0,1
31.21,74.89,535.07,7236.0,1
31.21,74.89,535.0,7250.0,1
31.21,74.86,535.34,7274.0,1
31.21,74.87,534.76,7282.0,1
31.2,74.82,534.83,7274.0,1
31.21,74.85,534.98,7268.0,1
31.21,74.82,534.9,7263.0,1
31.24,74.83,534.71,7248.0,1
31.21,74.85,534.55,7224.0,1
31.21,74.84,534.43,7217.0,1
31.21,74.82,534.55,7218.0,1
31.21,74.81,533.88,7194.0,1
31.21,74.86,534.11,7171.0,1
31.23,74.83,533.88,7147.0,1
31.24,74.86,533.81,7123.0,1
31.23,74.84,533.54,7099.0,1
31.24,74.84,533.17,7084.0,1
31.21,74.87,532.98,7044.0,1
31.23,74.86,533.11,7029.0,1
31.23,74.83,533.15,6989.0,1
31.23,74.87,533.02,6949.0,1
31.23,74.8,532.45,6934.0,1
31.23,74.79,532.46,6893.0,1
31.23,74.79,532.71,6879.0,1
31.23,74.75,532.46,6822.0,1
31.26,74.73,532.61,6807.0,1
31.24,74.76,532.11,6776.0,1
31.24,74.77,532.46,6736.0,1
31.26,74.82,533.09,6721.0,1
31.26,74.83,533.41,6681.0,1
31.26,74.87,533.21,6649.0,1
31.23,74.82,533.1,6593.0,1
31.26,74.8,532.69,6561.0,1
31.24,74.84,532.44,6546.0,1
31.26,74.81,532.35,6490.0,1
31.24,74.78,532.31,6475.0,1
31.24,74.81,532.33,6435.0,1
31.24,74.78,532.09,6394.0,1
31.26,74.74,532.29,6354.0,1
31.26,74.71,532.22,6356.0,1
31.27,74.66,532.11,6316.0,1
31.26,74.66,531.57,6275.0,1
31.27,74.7,531.34,6251.0,1
31.27,74.7,531.08,6228.0,1
31.27,74.74,530.47,6195.0,1
31.24,74.7,530.22,6187.0,1
31.26,74.66,530.3,6154.0,1
31.27,74.69,530.02,6147.0,1
31.26,74.66,529.85,6114.0,1
31.28,74.7,530.09,6098.0,1
31.27,74.66,529.31,6081.0,1
31.27,74.66,529.14,6081.0,1
31.24,74.62,528.84,6081.0,1
31.26,74.62,529.01,6081.0,1
31.27,74.65,528.51,6039.0,1
31.27,74.67,528.62,6039.0,1
31.27,74.66,528.49,6039.0,1
31.27,74.67,528.32,6056.0,1
31.27,74.66,528.31,6047.0,1
31.27,74.71,528.31,6063.0,1
31.27,74.72,528.56,6054.0,1
31.28,74.69,528.54,6071.0,1
31.27,74.67,528.54,6062.0,1
31.28,74.72,528.88,6094.0,1
31.3,74.76,528.83,6085.0,1
31.28,74.75,529.08,6102.0,1
31.28,74.72,529.1,6093.0,1
31.27,74.73,528.84,6109.0,1
31.27,74.76,528.82,6117.0,1
31.27,74.72,528.82,6124.0,1
31.3,74.7,528.67,6124.0,1
31.28,74.69,528.43,6108.0,1
31.28,74.64,528.7,6108.0,1
31.3,74.66,529.14,6108.0,1
31.28,74.7,529.35,6108.0,1
31.3,74.7,529.46,6124.0,1
31.28,74.74,529.84,6099.0,1
31.3,74.73,530.23,6099.0,1
31.3,74.71,530.61,6115.0,1
31.28,74.75,530.54,6115.0,1
31.28,74.71,530.6,6106.0,1
31.33,74.7,530.76,6122.0,1
31.3,74.69,530.53,6113.0,1
31.3,74.63,530.76,6104.0,1
31.31,74.61,530.49,6121.0,1
31.3,74.61,530.54,6112.0,1
31.28,74.59,529.77,6119.0,1
31.31,74.62,529.71,6152.0,1
31.3,74.56,529.66,6143.0,1
31.3,74.6,530.02,6150.0,1
31.3,74.54,530.12,6158.0,1
31.3,74.54,530.45,6165.0,1
31.31,74.6,530.2,6189.0,1
31.31,74.64,530.15,6196.0,1
31.3,74.63,529.8,6204.0,1
31.33,74.64,529.72,6211.0,1
31.31,74.61,529.73,6235.0,1
31.33,74.58,530.08,6259.0,1
31.31,74.57,530.18,6266.0,1
31.33,74.59,529.82,6265.0,1
31.28,74.57,530.11,6289.0,1
31.31,74.54,530.15,6303.0,1
31.31,74.57,530.34,6351.0,1
31.34,74.6,530.34,6364.0,1
31.33,74.61,530.25,6410.0,1
31.34,74.6,530.08,6449.0,1
31.33,74.59,529.95,6471.0,1
31.34,74.62,530.08,6511.0,1
31.31,74.58,530.03,6502.0,1
31.34,74.58,530.43,6544.0,1
31.34,74.56,530.73,6535.0,1
31.36,74.54,530.99,6576.0,1
31.37,74.54,531.44,6599.0,1
31.34,74.53,531.52,6614.0,1
31.34,74.49,531.24,6631.0,1
31.36,74.48,531.49,6647.0,1
31.37,74.48,531.75,6664.0,1
31.36,74.48,531.56,6664.0,1
31.37,74.51,531.85,6664.0,1
31.38,74.51,532.07,6680.0,1
31.34,74.44,532.38,6713.0,1
31.36,74.48,532.79,6720.0,1
31.36,74.42,532.69,6735.0,1
31.37,74.4,532.85,6733.0,1
31.36,74.38,532.41,6766.0,1
31.36,74.43,532.6,6766.0,1
31.38,74.45,532.98,6750.0,1
31.36,74.43,533.27,6759.0,1
31.37,74.4,532.81,6775.0,1
31.37,74.48,532.91,6759.0,1
31.4,74.49,532.71,6760.0,1
31.37,74.51,532.87,6746.0,1
31.38,74.59,533.0,6738.0,1
31.38,74.55,533.13,6714.0,1
31.4,74.44,533.42,6691.0,1
31.41,74.48,534.0,6692.0,1
31.38,74.52,533.93,6668.0,1
31.4,74.55,533.6,6670.0,1
31.38,74.5,533.97,6630.0,1
31.4,74.56,534.32,6615.0,1
31.41,74.56,534.83,6600.0,1
31.38,74.56,535.27,6585.0,1
31.4,74.56,535.03,6545.0,1
31.41,74.49,534.85,6530.0,1
31.37,74.49,534.3,6515.0,1
31.41,74.47,534.31,6484.0,1
31.41,74.46,534.22,6453.0,1
31.4,74.48,534.41,6422.0,1
31.42,74.46,534.46,6381.0,1
31.41,74.45,534.27,6334.0,1
31.42,74.44,534.34,6328.0,1
31.42,74.45,534.39,6280.0,1
31.41,74.44,534.18,6249.0,1
31.42,74.48,534.48,6201.0,1
31.44,74.49,534.47,6179.0,1
31.42,74.52,533.83,6131.0,1
31.44,74.47,533.68,6084.0,1
31.44,74.47,533.56,6036.0,1
31.44,74.5,533.47,5988.0,1
31.42,74.37,533.51,5957.0,1
31.44,74.35,533.81,5909.0,1
31.45,74.36,533.55,5878.0,1
31.44,74.38,533.65,5863.0,1
31.45,74.37,533.64,5807.0,1
31.44,74.39,533.68,5775.0,1
31.45,74.39,533.67,5761.0,1
31.44,74.35,533.77,5704.0,1
31.47,74.45,533.67,5689.0,1
31.47,74.46,533.62,5649.0,1
31.44,74.45,533.52,5634.0,1
31.45,74.41,533.69,5577.0,1
31.45,74.4,534.03,5537.0,1
31.45,74.34,534.0,5522.0,1
31.45,74.35,533.66,5498.0,1
31.45,74.31,533.43,5458.0,1
31.44,74.3,532.95,5434.0,1
31.47,74.37,532.68,5419.0,1
31.45,74.33,532.87,5396.0,1
31.42,74.31,532.82,5372.0,1
31.47,74.28,533.46,5348.0,1
31.47,74.27,533.38,5324.0,1
31.45,74.25,533.27,5317.0,1
31.47,74.28,533.44,5267.0,1
31.45,74.31,533.39,5260.0,1
31.45,74.28,532.99,5269.0,1
31.47,74.25,533.27,5236.0,1
31.45,74.29,533.32,5229.0,1
31.47,74.39,533.69,5212.0,1
31.48,74.42,533.56,5221.0,1
31.48,74.36,533.41,5205.0,1
31.48,74.28,533.82,5188.0,1
31.47,74.25,534.22,5214.0,1
31.48,74.18,534.57,5198.0,1
31.48,74.15,534.17,5198.0,1
31.47,74.15,533.8,5198.0,1
31.48,74.17,533.29,5198.0,1
31.48,74.17,533.36,5214.0,1
31.47,74.17,533.32,5188.0,1
31.48,74.19,532.95,5205.0,1
31.52,74.16,533.11,5221.0,1
31.48,74.21,532.92,5238.0,1
31.48,74.18,533.17,5229.0,1
31.49,74.23,533.4,5245.0,1
31.48,74.21,533.46,5236.0,1
31.49,74.24,533.54,5269.0,1
31.48,74.22,533.65,5260.0,1
31.52,74.25,533.64,5293.0,1
31.49,74.27,533.67,5300.0,1
31.51,74.2,533.62,5317.0,1
31.48,74.21,533.29,5324.0,1
31.48,74.16,533.6,5332.0,1
31.48,74.17,533.39,5339.0,1
31.51,74.14,533.62,5388.0,1
31.49,74.15,533.64,5396.0,1
31.51,74.19,533.75,5403.0,1
31.49,74.16,533.79,5410.0,1
31.52,74.17,534.2,5443.0,1
31.49,74.16,533.79,5467.0,1
31.51,74.15,533.44,5475.0,1
31.51,74.18,533.58,5482.0,1
31.51,74.17,533.59,5506.0,1
31.48,74.09,533.87,5513.0,1
31.49,73.93,533.89,5546.0,1
31.49,73.99,533.47,5553.0,1
31.51,74.0,533.19,5561.0,1
31.52,74.02,533.0,5568.0,1
31.49,73.96,532.99,5601.0,1
31.52,73.99,533.05,5592.0,1
31.49,73.96,532.82,5625.0,1
31.49,74.01,532.58,5616.0,1
31.52,74.05,532.46,5632.0,1
31.54,74.09,532.63,5623.0,1
31.54,74.05,532.67,5656.0,1
31.51,74.0,532.58,5647.0,1
31.54,74.05,532.17,5664.0,1
31.51,74.07,531.84,5680.0,1
31.52,74.03,531.94,5697.0,1
31.51,74.07,532.29,5687.0,1
31.51,74.08,532.35,5704.0,1
31.52,74.09,532.45,5720.0,1
31.54,74.08,532.36,5737.0,1
31.54,74.08,532.15,5737.0,1
31.54,74.05,532.45,5753.0,1
31.54,74.04,532.33,5770.0,1
31.52,74.04,532.48,5786.0,1
31.52,74.03,533.06,5786.0,1
31.52,74.06,533.14,5770.0,1
31.52,73.94,533.92,5795.0,1
31.52,73.94,533.8,5795.0,1
31.55,73.99,533.99,5779.0,1
31.54,73.99,533.93,5788.0,1
31.52,74.0,534.45,5771.0,1
31.54,74.01,534.53,5780.0,1
31.55,73.99,534.64,5764.0,1
31.54,73.95,534.61,5773.0,1
31.55,73.93,534.39,5757.0,1
31.55,73.88,534.19,5749.0,1
31.54,73.9,534.61,5733.0,1
31.55,73.89,534.62,5733.0,1
31.54,73.82,535.21,5733.0,1
31.54,73.82,535.19,5733.0,1
31.57,73.87,535.26,5733.0,1
31.57,73.87,535.31,5749.0,1
31.52,73.83,535.23,5740.0,1
31.54,73.75,534.94,5747.0,1
31.55,73.73,534.86,5780.0,1
31.55,73.76,535.01,5804.0,1
31.57,73.76,534.86,5819.0,1
31.57,73.83,534.76,5859.0,1
31.55,73.79,534.56,5874.0,1
31.58,73.89,534.41,5905.0,1
31.57,73.93,534.14,5937.0,1
31.57,73.91,534.14,5968.0,1
31.54,73.85,534.04,5992.0,1
31.55,73.79,534.07,6025.0,1
31.58,73.76,533.71,6041.0,1
31.57,73.74,533.77,6048.0,1
31.6,73.76,533.77,6056.0,1
31.57,73.76,533.21,6089.0,1
31.58,73.78,533.32,6096.0,1
31.57,73.79,533.43,6113.0,1
31.6,73.76,532.77,6129.0,1
31.55,73.73,532.99,6120.0,1
31.55,73.76,532.84,6120.0,1
31.57,73.76,532.95,6120.0,1
31.57,73.73,532.82,6120.0,1
31.58,73.76,533.08,6145.0,1
31.58,73.76,532.86,6129.0,1
31.58,73.78,532.53,6113.0,1
31.58,73.79,532.67,6122.0,1
31.58,73.71,532.77,6105.0,1
31.58,73.76,533.2,6098.0,1
31.6,73.8,532.95,6065.0,1
31.57,73.8,533.29,6057.0,1
31.55,73.32,532.67,6050.0,1
31.57,73.2,532.57,6026.0,1
31.57,73.19,532.43,6002.0,1
31.58,73.24,532.5,5978.0,1
31.55,73.37,531.65,5938.0,1
31.55,73.4,531.67,5907.0,1
31.57,73.46,531.62,5867.0,1
31.57,73.45,531.69,5835.0,1
31.6,73.52,531.7,5804.0,1
31.58,73.51,531.91,5747.0,1
31.58,73.52,531.66,5716.0,1
31.58,73.51,531.67,5659.0,1
31.6,73.64,531.4,5628.0,1
31.6,73.59,531.53,5572.0,1
31.6,73.6,531.45,5515.0,1
31.57,73.61,530.96,5484.0,1
31.58,73.61,530.66,5443.0,1
31.6,73.6,530.99,5412.0,1
31.6,73.53,531.03,5355.0,1
31.6,73.54,530.84,5332.0,1
31.58,73.59,530.83,5291.0,1
31.58,73.59,530.45,5242.0,1
31.58,73.56,530.19,5235.0,1
31.58,73.58,529.73,5202.0,1
31.6,73.62,530.09,5194.0,1
31.6,73.64,529.59,5161.0,1
31.58,73.55,529.8,5145.0,1
31.6,73.61,529.79,5136.0,1
31.58,73.61,529.82,5127.0,1
31.6,73.61,529.83,5136.0,1
31.6,73.61,529.7,5119.0,1
31.6,73.55,529.88,5119.0,1
31.58,73.61,529.66,5136.0,1
31.58,73.58,529.69,5129.0,1
31.57,73.53,529.54,5121.0,1
31.61,73.47,529.31,5121.0,1
31.6,73.54,528.91,5121.0,1
31.6,73.5,529.13,5138.0,1
31.61,73.53,529.21,5138.0,1
31.6,73.49,529.39,5147.0,1
31.6,73.5,529.03,5188.0,1
31.6,73.54,528.96,5188.0,1
31.6,73.55,529.34,5205.0,1
31.61,73.52,529.33,5220.0,1
31.58,73.55,529.41,5244.0,1
31.58,73.5,529.33,5285.0,1
31.61,73.52,529.64,5302.0,1
31.6,73.46,530.28,5327.0,1
31.61,73.48,531.19,5344.0,1
31.6,73.47,530.83,5344.0,1
31.61,73.45,530.52,5377.0,1
31.61,73.46,530.83,5393.0,1
31.63,73.46,530.58,5419.0,1
31.6,73.45,530.67,5402.0,1
31.63,73.46,530.73,5428.0,1
31.6,73.46,530.57,5437.0,1
31.6,73.41,531.12,5462.0,1
31.6,73.36,531.39,5446.0,1
31.61,73.36,531.58,5471.0,1
31.61,73.36,531.12,5455.0,1
31.61,73.39,531.31,5464.0,1
31.6,73.35,531.25,5473.0,1
31.61,73.39,531.54,5465.0,1
31.61,73.36,531.51,5449.0,1
31.63,73.39,532.14,5442.0,1
31.61,73.34,531.71,5434.0,1
31.61,73.33,531.7,5427.0,1
31.6,73.47,531.64,5403.0,1
31.63,73.49,531.22,5379.0,1
31.6,73.5,531.12,5381.0,1
31.63,73.39,531.01,5340.0,1
31.61,73.45,531.41,5317.0,1
31.61,73.45,531.23,5276.0,1
31.61,73.4,531.04,5252.0,1
31.61,73.36,531.11,5254.0,1
31.63,73.34,530.64,5230.0,1
31.63,73.29,530.49,5206.0,1
31.63,73.3,530.43,5157.0,1
31.6,73.34,530.22,5133.0,1
31.61,73.34,530.01,5126.0,1
31.63,73.35,529.82,5118.0,1
31.63,73.38,529.8,5086.0,1
31.6,73.3,529.89,5078.0,1
31.61,73.28,530.36,5062.0,1
31.6,73.41,530.51,5045.0,1
31.63,73.49,530.36,5029.0,1
31.63,73.5,530.66,5029.0,1
31.63,73.47,530.48,5029.0,1
31.63,73.44,530.19,5003.0,1
31.63,73.5,530.07,5020.0,1
31.61,73.38,529.86,5027.0,1
31.61,73.33,529.67,5035.0,1
31.58,73.29,528.86,5042.0,1
31.63,73.26,528.67,5049.0,1
31.6,73.33,528.31,5064.0,1
31.61,73.28,528.42,5088.0,1
31.58,73.24,528.08,5103.0,1
31.58,73.24,528.25,5143.0,1
31.6,73.23,528.21,5174.0,1
31.61,73.24,527.66,5189.0,1
31.6,73.25,527.45,5220.0,1
31.6,73.32,527.21,5268.0,1
31.58,73.27,527.19,5274.0,1
31.61,73.21,526.99,5322.0,1
31.61,73.06,526.74,5369.0,1
31.63,73.04,526.55,5408.0,1
31.58,73.1,526.41,5447.0,1
31.61,73.17,526.2,5511.0,1
31.58,73.22,526.15,5566.0,1
31.6,73.2,525.29,5621.0,1
31.63,73.22,525.04,5691.0,1
31.61,73.25,524.45,5750.0,1
31.58,73.28,523.84,5866.0,1
31.61,73.33,523.37,5943.0,1
31.58,73.28,523.18,6011.0,1
31.6,73.25,523.18,6081.0,1
31.58,73.25,522.42,6160.0,1
31.58,73.25,521.79,6239.0,1
31.58,73.28,521.68,6285.0,1
31.61,73.27,522.13,6357.0,1
31.61,73.32,521.91,6428.0,1
31.57,73.17,522.21,6467.0,1
31.6,73.11,521.8,6531.0,1
31.58,73.09,521.77,6579.0,1
31.6,73.14,521.91,6636.0,1
31.58,73.09,521.33,6667.0,1
31.6,73.05,521.27,6731.0,1
31.58,73.14,520.45,6770.0,1
31.58,73.15,519.94,6843.0,1
31.57,73.17,520.44,6867.0,1
31.61,73.25,520.73,6899.0,1
31.58,73.2,520.48,6949.0,1
31.58,73.21,520.65,6982.0,1
31.6,73.18,521.08,7038.0,1
31.6,73.14,520.93,7077.0,1
31.58,73.13,520.78,7125.0,1
31.63,73.18,520.56,7172.0,1
31.58,73.16,520.59,7213.0,1
31.61,73.15,520.59,7227.0,1
31.61,73.2,520.31,7284.0,1
31.61,73.19,520.18,7299.0,1
31.57,73.14,520.17,7348.0,1
31.6,73.17,519.91,7372.0,1
31.6,73.19,520.11,7379.0,1
31.6,73.2,520.11,7414.0,1
31.6,73.26,520.1,7416.0,1
31.6,73.27,520.11,7441.0,1
31.6,73.23,520.28,7432.0,1
31.6,73.3,519.98,7458.0,1
31.63,73.29,519.79,7483.0,1
31.61,73.3,519.5,7467.0,1
31.61,73.25,520.15,7501.0,1
31.58,73.24,520.32,7508.0,1
31.61,73.26,519.76,7538.0,1
31.61,73.28,519.6,7599.0,1
31.61,73.27,519.94,7636.0,1
31.6,73.28,519.46,7658.0,1
31.61,73.39,518.84,7689.0,1
31.61,73.4,519.25,7697.0,1
31.61,73.38,518.84,7713.0,1
31.63,73.38,519.32,7713.0,1
31.61,73.36,519.07,7707.0,1
31.63,73.29,518.67,7696.0,1
31.61,73.3,518.46,7675.0,1
31.64,73.23,519.03,7644.0,1
31.61,73.19,518.99,7662.0,1
31.61,73.21,518.82,7655.0,1
31.61,73.26,518.85,7656.0,1
31.63,73.3,518.62,7640.0,1
31.63,73.26,518.89,7665.0,1
31.61,73.27,518.34,7633.0,1
31.64,73.33,518.21,7625.0,1
31.64,73.29,518.07,7618.0,1
31.63,73.29,517.46,7627.0,1
31.61,73.26,517.36,7594.0,1
31.64,73.24,517.58,7586.0,1
31.61,73.24,517.57,7579.0,1
31.63,73.22,517.62,7572.0,1
31.63,73.22,517.81,7539.0,1
31.63,73.26,517.35,7531.0,1
31.63,73.24,517.49,7508.0,1
31.63,73.22,517.54,7500.0,1
31.64,73.25,517.69,7476.0,1
31.63,73.32,517.77,7452.0,1
31.64,73.27,518.1,7429.0,1
31.64,73.23,517.62,7405.0,1
31.64,73.25,517.32,7381.0,1
31.64,73.22,517.7,7357.0,1
31.65,73.22,517.41,7317.0,1
31.67,73.28,517.07,7293.0,1
31.65,73.28,516.76,7253.0,1
31.65,73.25,516.67,7229.0,1
31.65,73.21,516.47,7205.0,1
31.64,73.16,516.44,7190.0,1
31.65,73.08,516.32,7166.0,1
31.64,73.12,516.27,7143.0,1
31.65,73.14,516.15,7102.0,1
31.63,73.16,515.8,7078.0,1
31.65,73.12,516.26,7038.0,1
31.65,73.2,516.32,7040.0,1
31.63,73.18,516.37,7016.0,1
31.67,73.19,515.93,7009.0,1
31.65,73.19,515.97,6985.0,1
31.65,73.21,516.13,6935.0,1
31.67,73.19,515.58,6928.0,1
31.67,73.24,515.19,6904.0,1
31.65,73.18,514.95,6888.0,1
31.67,73.16,514.83,6879.0,1
31.68,73.17,514.97,6879.0,1
31.68,73.17,515.27,6847.0,1
31.68,73.19,515.25,6816.0,1
31.69,73.18,515.5,6785.0,1
31.68,73.19,515.61,6761.0,1
31.68,73.15,515.41,6728.0,1
31.67,73.02,515.28,6721.0,1
31.67,72.84,515.29,6704.0,1
31.65,72.79,515.92,6673.0,1
31.67,72.83,516.25,6634.0,1
31.69,72.85,516.64,6603.0,1
31.68,72.83,516.99,6572.0,1
31.69,72.82,517.26,6541.0,1
31.69,72.78,517.74,6484.0,1
31.67,72.82,517.81,6469.0,1
31.68,72.81,517.87,6429.0,1
31.69,72.9,518.04,6398.0,1
31.71,72.96,518.41,6357.0,1
31.69,72.94,518.29,6326.0,1
31.68,72.89,518.62,6286.0,1
31.71,72.91,519.02,6246.0,1
31.71,72.93,519.31,6231.0,1
31.71,72.92,519.73,6191.0,1
31.69,72.98,519.66,6150.0,1
31.71,72.96,520.05,6126.0,1
31.69,72.96,520.28,6086.0,1
31.71,72.97,520.56,6062.0,1
31.71,72.97,520.53,6038.0,1
31.71,72.98,520.66,6031.0,1
31.69,72.96,520.85,5982.0,1
31.71,72.97,520.75,5958.0,1
31.69,72.98,520.38,5950.0,1
31.69,72.95,521.11,5927.0,1
31.72,72.99,521.21,5894.0,1
31.72,73.1,520.8,5886.0,1
31.69,73.07,520.9,5879.0,1
31.67,72.85,521.05,5846.0,1
31.68,72.73,520.89,5839.0,1
31.71,72.77,520.51,5806.0,1
31.69,72.86,520.51,5798.0,1
31.68,72.91,521.01,5782.0,1
31.69,72.95,520.95,5766.0,1
31.69,72.93,520.93,5775.0,1
31.72,72.91,520.25,5758.0,1
31.69,72.99,519.85,5758.0,1
31.72,73.08,520.7,5742.0,1
31.72,73.08,520.6,5742.0,1
31.71,73.1,520.65,5758.0,1
31.71,73.06,520.48,5758.0,1
31.71,73.07,520.62,5775.0,1
31.75,73.08,520.38,5766.0,1
31.72,73.05,520.18,5782.0,1
31.72,73.04,519.95,5806.0,1
31.69,73.0,519.52,5821.0,1
31.74,72.98,519.58,5826.0,1
31.72,73.02,519.33,5867.0,1
31.69,73.01,519.61,5874.0,1
31.74,73.0,520.29,5849.0,1
31.74,73.01,520.06,5826.0,1
31.74,72.98,520.25,5813.0,1
31.72,72.95,520.26,5782.0,1
31.71,72.96,520.04,5751.0,1
31.72,72.95,520.45,5736.0,1
31.72,72.99,520.35,5696.0,1
31.74,72.95,520.25,5681.0,1
31.74,72.96,520.45,5641.0,1
31.74,72.98,520.12,5626.0,1
31.72,73.04,519.68,5602.0,1
31.75,73.06,519.08,5587.0,1
31.71,73.02,519.12,5547.0,1
31.75,73.06,518.84,5523.0,1
31.75,73.03,518.86,5499.0,1
31.72,73.06,519.0,5459.0,1
31.72,73.08,519.08,5435.0,1
31.74,73.03,518.87,5411.0,1
31.72,73.03,518.85,5371.0,1
31.72,72.99,518.35,5373.0,1
31.74,72.96,518.27,5332.0,1
31.75,72.9,518.24,5308.0,1
31.72,72.95,518.02,5285.0,1
31.76,72.87,518.51,5261.0,1
31.74,72.83,518.64,5211.0,1
31.74,72.67,518.34,5188.0,1
31.71,72.66,518.2,5180.0,1
31.72,72.68,518.09,5147.0,1
31.72,72.75,518.05,5140.0,1
31.72,72.79,518.02,5132.0,1
31.74,72.83,518.43,5100.0,1
31.75,72.85,518.39,5092.0,1
31.74,72.89,518.35,5076.0,1
31.74,72.85,518.01,5068.0,1
31.72,72.84,517.43,5052.0,1
31.75,72.82,517.27,5036.0,1
31.75,72.78,517.25,5045.0,1
31.71,72.84,517.28,5028.0,1
31.72,72.84,517.06,5012.0,1
31.76,72.9,517.36,5012.0,1
31.75,72.88,517.37,4995.0,1
31.76,72.92,518.02,4995.0,1
31.71,72.97,517.35,4995.0,1
31.75,73.01,518.12,4979.0,1
31.75,73.02,517.84,4979.0,1
31.74,73.0,517.55,4979.0,1
31.75,72.95,517.47,4979.0,1
31.75,72.92,517.65,4995.0,1
31.75,72.9,517.97,4995.0,1
31.75,72.95,517.48,4995.0,1
31.72,72.97,517.22,5012.0,1
31.74,72.94,517.28,5003.0,1
31.74,72.96,517.0,5003.0,1
31.74,72.94,517.47,5019.0,1
31.72,72.93,517.77,5036.0,1
31.76,72.94,517.54,5052.0,1
31.74,72.95,517.44,5043.0,1
31.75,72.95,517.85,5059.0,1
31.72,72.96,517.67,5059.0,1
31.74,72.97,518.48,5059.0,1
31.75,72.96,518.82,5059.0,1
31.74,72.98,518.87,5059.0,1
31.75,72.99,518.8,5085.0,1
31.74,72.98,518.67,5068.0,1
31.75,72.95,518.43,5068.0,1
31.75,72.98,518.57,5052.0,1
31.74,72.97,518.34,5052.0,1
31.75,72.95,518.79,5036.0,1
31.76,72.91,518.71,5045.0,1
31.75,72.93,518.63,5028.0,1
31.75,72.9,518.36,5012.0,1
31.75,72.94,518.24,5021.0,1
31.76,72.92,518.21,5004.0,1
31.74,72.95,518.25,4988.0,1
31.74,72.97,518.43,4971.0,1
31.75,72.98,518.78,4971.0,1
31.72,72.98,518.62,4955.0,1
31.76,72.96,518.84,4971.0,1
31.74,72.94,518.91,4971.0,1
31.75,72.95,518.71,4946.0,1
31.75,72.95,518.91,4962.0,1
31.75,72.96,518.71,4962.0,1
31.74,72.87,518.69,4953.0,1
31.71,72.89,518.48,4970.0,1
31.75,72.93,518.65,4961.0,1
31.75,72.96,518.43,4968.0,1
31.75,72.93,518.36,4992.0,1
31.76,72.93,518.4,4998.0,1
31.75,72.9,518.6,5029.0,1
31.76,72.9,518.92,5044.0,1
31.76,72.88,519.13,5059.0,1
31.74,72.93,519.0,5090.0,1
31.75,72.92,519.1,5090.0,1
31.76,72.91,519.06,5115.0,1
31.75,72.88,519.16,5115.0,1
31.75,72.9,519.45,5132.0,1
